Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Sep 4,0,0,0,0,0,0,22,149,350,555,718,825,744,747,677,434,385,178,34,0,0,0,0,0
Sep 5,0,0,0,0,0,0,30,199,415,614,772,873,833,716,748,569,444,228,44,0,0,0,0,0
Sep 6,0,0,0,0,0,0,21,150,406,594,745,846,884,654,692,575,413,201,35,0,0,0,0,0
Sep 7,0,0,0,0,0,0,24,157,172,592,746,743,626,725,690,493,402,208,35,0,0,0,0,0
Sep 8,0,0,0,0,0,0,14,91,369,564,737,488,492,686,454,534,241,174,33,0,0,0,0,0
Sep 9,0,0,0,0,0,0,12,52,216,172,320,247,257,780,636,273,106,134,25,0,0,0,0,0
Sep 10,0,0,0,0,0,0,9,57,121,325,223,460,624,778,271,434,215,87,23,0,0,0,0,0
Sep 11,0,0,0,0,0,0,15,171,288,178,222,634,644,664,706,567,298,170,27,0,0,0,0,0
Sep 12,0,0,0,0,0,0,16,144,244,545,419,681,548,540,397,538,260,116,20,0,0,0,0,0
Sep 13,0,0,0,0,0,0,18,101,339,579,736,835,746,633,756,501,353,173,22,0,0,0,0,0
